-3.736067152806476360e-02,-1.948288554443159543e-02,1.392695906803515515e-01,-9.245921261713258010e-02,7.687020867661146194e-03,-1.398081203543727613e-01,-3.834898892532078579e-02,1.176291182532299695e-01,3.569861148131335538e-02,-1.600654233288776457e-02,1.483541261179457255e-02,-3.086796374385651978e-02,5.137796587515171265e-02,4.541219589772275966e-02,7.708068388496223944e-02,-9.416744152934818785e-03,1.095095924864018105e-01,-7.724239893044292093e-02,6.830479206696671302e-02,-1.339313344525511484e-01,3.505796953930358228e-02,3.398328417970660625e-02,-1.024829689656566734e-01,1.379145736413995293e-01,3.641503296449206950e-02,1.058424273551315242e-01,-7.870226239572099269e-02,3.738743808171637872e-02,6.535104946830380679e-02,7.237985814607728052e-02,8.490997332009342369e-02,8.617822412749077954e-02,-1.265631295147264801e-01,-7.948959868403416467e-04,1.108684993185049261e-01,-4.536228854395986040e-03,1.159980329283858413e-01,4.320825749000787447e-02,1.125238725754676428e-01,-9.239993499961546286e-02,-8.321956703895717899e-02,-1.200539050172187150e-01,-1.446021529481821867e-02,1.392627580100252727e-01,4.418955119570606993e-02,8.744777650458232521e-02,1.081166007156234982e-01,5.247628055064298969e-02,2.674374225408993749e-03,2.139720390396246397e-02,-5.018197837727179922e-02,3.872530353585574431e-02,-2.976421331099630974e-02,7.500889478897196372e-02,1.696497202891932704e-02,4.763126935748480950e-02,8.497099409143540893e-02,5.791175278732380721e-02,3.788707749174797385e-02,-4.714980959912507680e-02,-1.474654061522586920e-02,7.833519362165201894e-02,-8.941843780850507184e-02,-8.227869738817780720e-02,4.202135017454570326e-02,1.311816939977949494e-02,-3.604482447839386233e-02,-3.532722619199762243e-02,4.433944491672741489e-02,1.766914671038200685e-02,6.351342959100964025e-02,-6.751281933968522608e-02,-3.772081743479523824e-02,9.003033351695705067e-02,3.481491286451594142e-02,-7.884690783615942722e-02,5.668922790131918771e-02,-2.955686140950761556e-02,5.052804246759154405e-02,1.297225235305282942e-01,-1.115037781597545546e-01,-4.890227601906781130e-02,1.387013437502367663e-01,-1.338330898508126865e-01,1.408260852690102205e-01,1.221064741042127144e-01,1.068768293224213323e-01,-4.981207363310762720e-02,-1.249502630670042969e-01,-7.549200355213572800e-02,-5.222594044855625312e-02,1.049761141497224520e-01,-2.935263478877595325e-02,-4.185069768236113902e-02,3.304652517566046381e-03,8.409268844730428960e-02,-1.177020184810271819e-01,-5.815376472523125367e-02,1.356058137776214867e-01,-1.283967744284975621e-01
8.355545230113715915e-02,1.468998755396467952e-02,3.518589796662968151e-03,-2.191007161905986558e-02,4.533963822959636430e-02,2.666914196907877246e-02,1.957243938261414313e-03,7.895954800877938440e-02,5.919768642294722522e-02,5.048948775835351843e-02,-1.002045302997584264e-01,-7.292616940141137538e-02,-6.529585089774406215e-02,1.020151522921235177e-01,3.467355149378348322e-02,-6.339933782193611644e-02,6.118589334770357935e-02,-1.415861520911079058e-02,7.501671577184124834e-03,-7.480489775849444301e-02,-1.197635037791784790e-01,6.614665727077576052e-02,-6.178429862156370467e-02,4.347033524429300133e-02,9.754681395523347003e-04,-3.712594252901876141e-02,-3.732851186818599704e-02,9.574324117398642919e-02,-3.178284673957881140e-02,-8.373856504433896397e-02,-9.550491200205704634e-02,2.480081981852404194e-02,8.030246777528583790e-02,-1.416685523414469017e-01,1.462174799597900643e-01,-7.679309107043590099e-02,1.121320334452797773e-01,1.256108692705858523e-02,-1.085339720362505783e-01,6.665475486874648803e-02,-1.417852351648865861e-01,-8.262140704127513002e-02,1.020564811292794666e-01,1.363495002525445532e-01,4.553684618713288446e-02,1.190742746142323394e-01,5.399867755390694996e-02,6.671299251503284844e-02,-3.876919699371746131e-02,3.778960492920369757e-02,-6.085930234877912071e-02,7.159912547130060922e-02,-6.009595797853539700e-02,-2.505891866041881980e-02,-1.169436952203389557e-01,-1.222698879147821743e-01,-1.030926909811001879e-01,8.716791816334266974e-02,9.430559873694534245e-02,6.129161591489995324e-05,7.895050705608776948e-03,-7.732306974021561918e-02,1.082710479249277685e-01,8.515483595839991315e-02,-6.716608999160872395e-02,9.422820698341757839e-02,-1.216297643861092015e-01,-7.703322212246656309e-02,6.520776321468718661e-02,-2.135673422238857852e-02,9.108697811347399309e-02,-3.535574302660843271e-02,8.736401541270278140e-03,-1.341501368012349427e-01,-8.168477127592196907e-02,-1.012836081483757950e-01,1.120433633811282886e-01,4.168254761369727390e-02,-6.398112963947319431e-02,1.376769687091849992e-01,-1.399525759864407581e-01,9.111472813437326845e-02,-3.613042197340247258e-02,7.915782766189691233e-02,3.260728766868464627e-03,-2.888397889539274718e-02,1.377749314811504977e-02,-7.553493010365208704e-02,-4.009923962635055655e-02,1.242976287714003258e-01,-4.769268938149973797e-02,8.533484327561386253e-04,1.076862453606418080e-01,8.602304653553740493e-03,5.999421352640987165e-02,-3.148792647788706961e-02,-1.151894946998407443e-01,-1.144227143423470483e-01,1.045099602134087480e-01,-2.502128549441794136e-02
1.975351761927027563e-02,-3.734509815427754231e-02,-9.973984146791030347e-02,-1.284537382859501642e-01,7.438501712332006022e-02,5.560673069100372651e-02,4.492507316015122154e-02,3.313536880601490597e-02,1.034841562147145316e-01,6.742783693291804631e-03,-1.054953592461354422e-01,-1.364625023216759769e-01,-6.913559622343423000e-03,5.554699743263271511e-02,7.424866999511536836e-02,1.433834545969202845e-01,2.548443188888535257e-02,-7.774037507639121325e-02,9.268750507926344639e-02,1.201689333871863857e-01,1.365487504384704960e-02,-8.964694815409984807e-02,4.854011680002730256e-02,5.640182796441944174e-02,2.011382378935111861e-02,9.771138924237229850e-02,1.020097860746302793e-01,3.921315652683257658e-02,1.104348316214186498e-01,-7.387174316676489716e-02,-2.597763811391902780e-02,4.428557447206184911e-02,-4.800403805042650560e-03,1.212549398129670331e-01,9.999822592007799604e-02,-2.417722305881605735e-02,-7.318248765716016402e-02,-1.148307371412846806e-02,-4.338116894358715059e-02,-2.481939560000400238e-02,-3.539228669728150534e-02,-1.094530982064198660e-01,-5.932286392302664468e-02,7.453503331472741134e-02,1.319350374138011928e-01,-4.124442920646829991e-02,-7.340831641397599014e-03,-7.734778360524610652e-02,1.342894572132304898e-01,8.964295290669076210e-02,5.457228599430086896e-02,-3.647888664959373500e-02,9.379193036708254050e-02,1.170249267644321300e-01,1.202529699565915572e-01,-1.035214012264860373e-01,-9.296174390768798326e-03,-6.905129886631460046e-02,-9.181897748747015753e-02,5.338657578220825511e-02,-7.602709068029685213e-02,-2.816821055832021033e-03,1.019007578933995295e-01,4.029246304222244834e-02,-3.485979760657858390e-02,3.288198168682574841e-03,2.773090201792483347e-02,7.483539776949724165e-02,6.855998989935209453e-02,9.792351156347588181e-02,1.195675170687678923e-01,-2.727901771880670082e-02,-1.065934012951185866e-01,4.168808622770647093e-02,6.943302538168398541e-02,-1.343543833134990262e-01,6.609645675968667256e-02,-5.306497412749861670e-02,-1.415650320248531546e-01,-1.238794953052440168e-01,9.715937089082544997e-02,-2.104316966039062459e-02,-1.854914874610387194e-03,1.137579604125000393e-01,-3.011827800599793659e-02,7.651009341179865197e-02,-1.301485146803206538e-01,3.026122652026956225e-02,9.209707468944372533e-02,1.242171272395141135e-01,7.909533118814390806e-02,9.505441844935842710e-02,-2.139678496360910773e-02,-3.281603178478451066e-02,-1.148598681637099522e-01,3.092063036974983595e-02,-8.620120136261114063e-02,-4.052988911225666527e-03,1.136931247917223053e-01,9.120745503749203009e-02
-2.417357326124461997e-02,-2.606373573270876626e-02,6.149692019096546225e-02,4.306218673539939645e-02,-8.357584143599069981e-02,-7.841097943134162779e-03,-1.422620180031893833e-01,-1.125573527966494958e-01,1.281884771143222690e-01,-5.567160098823069336e-02,5.444295509316329079e-02,-2.907312050464088641e-03,-5.161299168568092566e-02,5.610589239062379469e-02,7.941923064315903336e-02,3.365001944994886612e-02,-9.096906451850247932e-02,1.922606597797609299e-02,8.273292375797983156e-02,1.251497674088707102e-01,4.602249898801698963e-02,-2.342721755080560617e-02,5.159430602374208419e-02,-3.894118502666988994e-03,-6.286983515427643776e-02,-1.173923562217036448e-02,-1.141064893731949526e-01,3.630868072588558371e-02,3.392938213444376960e-02,-6.842932649967753411e-02,4.409994085462962815e-02,1.059063465813946392e-01,1.271739712464992067e-01,-1.389333857521636850e-01,1.206450098881789168e-01,-5.266697005935088230e-03,3.523945783245275437e-02,-2.068487339562366978e-04,-1.306876214278274162e-01,-7.675634570136327661e-02,1.142616872919763327e-01,1.233260862641891165e-01,2.040486032788318711e-03,-7.535924853019884684e-02,-8.795794211523962070e-02,-3.032481751437334644e-02,-9.383888323997226222e-02,-8.720645984450411947e-02,7.818342057623710317e-02,-2.401624044469057029e-02,-1.043552801770802341e-01,8.341346167000641965e-02,1.077548979786117911e-01,1.245774997138641010e-01,4.132774204631484843e-02,-2.643535898949050250e-02,-4.787295291794085167e-02,3.249272538461863563e-02,5.515481958463964995e-02,2.265635587762934375e-02,6.764724464276362925e-02,-8.689248470876602404e-02,1.061327239961957769e-01,-9.080039129895881023e-02,-7.855373097528273174e-02,-8.849452063941676272e-02,-1.101873629506788937e-01,-6.425280091668193749e-02,1.605212974798287534e-02,1.366842281566635064e-01,-1.084433494578629503e-01,5.977037693420866882e-02,-1.122608221966957809e-01,2.981892534267154265e-03,-1.819542843188751841e-02,1.111230430361173360e-01,1.162946003988884064e-01,9.619170744770814963e-02,1.323880816336592270e-01,-4.404215051022454530e-02,1.644274736571132468e-03,1.635430597623796500e-02,-9.918650708506948632e-02,4.815585690762710924e-02,-9.294758202876721165e-02,3.889736139394989883e-02,1.463645170084893754e-01,-1.152995940400920599e-01,9.313680318732611013e-03,3.925942194021522780e-02,-1.104981738970971655e-01,1.155372291494173309e-01,9.337811132209361542e-02,-1.484597514756001990e-01,1.103434536633010887e-01,1.795528802810682310e-04,2.213660330804746376e-02,-2.952344790664709548e-02,2.368518818841554990e-02,2.734782867223557734e-02
-1.384485145495343850e-01,9.821214736633585018e-02,1.663923042636459779e-02,-1.184035837233460514e-04,-1.014128935196132730e-01,-2.247358180385167215e-02,-4.025530031921147056e-02,1.006280438067099076e-01,3.268904175060582257e-02,2.167491881709321735e-02,-2.633567191854829445e-02,-4.419223059012854921e-02,-6.789066562233921076e-02,-1.052730632936014210e-01,-5.730249010350788735e-02,5.906040055102716041e-02,-1.134700257174675736e-01,4.516121052353316845e-02,9.739634921860798600e-02,-2.520805121058427786e-02,5.233267663614448589e-02,-8.716125168309726834e-02,-8.180383776307963151e-02,9.409656702142490947e-02,-5.379073763537103176e-02,2.249561292715196101e-02,8.489893446636082031e-02,-7.579278425149033049e-02,-4.417785397457010127e-02,-1.245046110206085715e-01,-1.318313716076663089e-01,1.345581751938714210e-01,-1.447604125489834470e-01,4.545947277255871916e-02,2.244715281377449023e-02,1.178771011317766571e-01,-9.446525825381534014e-02,-9.855917508305146735e-02,-1.058947053989586912e-01,1.832728853976873379e-02,-1.263995780456210749e-01,7.990041882790582806e-02,-7.851537809516080657e-02,2.429679918374397923e-02,-3.715115845394031946e-02,1.361000074526178827e-01,7.707273750456992978e-02,-9.551890968467484366e-02,-1.035024433781056297e-01,-7.523852247864508402e-02,5.124830025261926242e-02,7.224996925443935569e-02,1.260801820841535859e-01,4.374721453776706653e-02,-3.547914246337323472e-03,-1.548323082883996948e-02,9.814269214316804352e-03,-5.768071134494398566e-02,-4.492368016980679418e-02,-5.670335542712495736e-02,4.667241608736820424e-02,2.892274288292430440e-02,9.630297182524635499e-03,-6.917761408447203886e-02,-4.829407002659433235e-02,-8.675747992902334282e-02,1.083854011646916415e-01,-8.573033762166683280e-02,1.376934121842819381e-01,1.204226094637487893e-01,-5.432131570602993093e-02,5.922854129504240284e-02,-1.227764411802769878e-01,-6.762827084571937375e-02,6.293194380432924617e-02,-2.345897963218088536e-02,-8.321714789612875973e-02,1.207483451231395194e-01,7.880259985523281607e-02,-9.413337497411285171e-02,-6.216506401807438131e-03,2.027387578745392608e-03,3.418518373192960119e-02,1.189528262701652038e-02,-9.402947969124989284e-04,3.442717276377238456e-02,1.147774848993617230e-01,4.313532578908765153e-02,-4.922188735015132349e-02,-7.273542639374309601e-03,7.376092218063222405e-02,-2.701839130329549213e-02,6.068790527014410185e-02,1.029561576999700467e-01,1.371263967115430027e-01,-1.449128474950782119e-01,7.228925578437364607e-02,-3.970110133063717989e-02,-3.419785428416894507e-02,-2.021673481361174057e-02
2.019761900842819216e-02,5.263501941487905289e-02,9.821689752346890456e-02,9.918328524284455994e-02,-1.343556485201303531e-02,1.657320066237024866e-02,-6.772765509946979123e-02,-5.814641909425685706e-02,4.394215344537204249e-02,3.573311354372459003e-02,-1.169720359093521372e-02,-5.775594096763244506e-02,5.765413294393947202e-03,-1.566060410635058617e-02,1.065756084413700261e-01,-3.754224547491784129e-03,6.029626999818586686e-02,1.130565276084519039e-01,-1.115252504189989252e-01,-1.161022655932263670e-01,6.964885313856465643e-02,-1.287587775651449218e-01,-1.238165222372567265e-01,-1.369452114005901416e-02,-5.798821075176558565e-02,6.722954714257822761e-02,5.021764271680429631e-02,-1.083137160582769987e-01,3.577113318222527316e-02,-5.567873542004778131e-02,-1.266816003381343869e-01,-9.477391683228961194e-02,1.960830757211840664e-02,-6.463469241202145221e-02,2.467428783250830843e-02,1.549878422740680675e-02,9.226825884609538009e-02,-1.191071666254237549e-01,7.054657157125403255e-02,-4.087067587553008634e-03,-5.024527208700164949e-02,5.220677879815805583e-02,8.323262361629070460e-02,-1.018101602001331568e-01,-7.548158989686937215e-02,-4.536237681052571885e-02,-6.609077421252115836e-02,9.862316605892007537e-02,1.096928494063461323e-01,-1.074353096049962542e-01,-1.377781904980841521e-01,9.826361000297752224e-02,-1.279009129270413606e-03,7.340789841446321295e-02,1.081757940765539217e-01,-5.280155148395088843e-02,8.537088266073453169e-02,1.134150910232950143e-01,-1.408445869963302621e-02,-4.078135908774361412e-02,-6.338483837754271821e-02,-7.498169057476587740e-02,9.447103390987549032e-02,7.921812211556351901e-02,5.311575397159058742e-02,1.033206788613709737e-01,-1.367050877877214188e-01,1.400866966779408529e-01,-1.054401838419498222e-01,-1.558882883618238971e-02,1.007319800605214061e-01,4.275603221787707686e-02,-1.371072111791903914e-01,-1.257263325209458382e-01,-5.488118742562848179e-02,2.622924126211438958e-02,-9.772467682154600821e-02,-8.971945517866090902e-02,1.161337488724495520e-01,-4.994298902658503292e-02,-1.194616606729697605e-01,3.537557195035481716e-02,5.039638349710994641e-02,-1.633427161256302551e-02,3.044804055627313433e-02,-1.123917455416622718e-01,2.767274497728794413e-02,1.227511075237678606e-01,-7.397869996714978580e-02,-5.757249400513519272e-02,-1.274117719729967735e-01,9.679054545223947370e-02,-7.077185468661871537e-02,1.332344862374954253e-01,-9.239362300938645800e-02,9.510866786817628871e-02,-1.014550796631012997e-01,-9.228108553008129711e-02,9.497402251165827647e-02,-4.626668783565265897e-02
9.146829064784804675e-02,-7.889552052765326506e-02,-3.904168510894554054e-03,-1.246429371742946851e-01,4.008255200070282714e-02,3.187646210669074776e-02,-1.073525980749550773e-01,-4.420963984430104771e-02,-1.073173899221043087e-01,-4.613436515094747337e-02,-4.532887765099436611e-02,-8.228629615942763265e-02,-6.474713591097000509e-02,1.263038862986561039e-01,5.210431980074695796e-02,4.284206149491048485e-03,-4.720363881822550733e-02,-1.612850118497808835e-02,-9.847862902915385797e-02,2.467921194701734947e-02,5.541449206171213809e-02,8.953558788976533067e-02,-3.807648836491030198e-02,6.348787730504683313e-02,-6.734286683684504761e-03,1.333441149727542137e-02,-1.162866205863561098e-01,5.901256258264561683e-02,1.232535075984436124e-01,7.074750798257835142e-03,-9.780715802376477048e-04,-1.868734326175821095e-02,1.089536504682283441e-01,4.975406945468811154e-02,-3.769125833843351564e-02,-5.457629491740301209e-02,-1.276956101962147538e-01,-8.986452455383714399e-02,7.514097671647799841e-03,1.304273839871076535e-01,-1.756844971897393928e-02,-1.107825488508435430e-01,-3.289373264795001500e-02,3.050965165525364869e-02,5.371079696584050989e-02,6.369600586547247145e-02,-3.712438562323941427e-02,1.020179658937210533e-03,4.435057947023497704e-02,-1.862561075118563184e-02,-9.750078809520860978e-02,6.926039506715307714e-02,4.614892305755749491e-02,-6.089877587458866065e-02,-1.111819141598489880e-02,3.942074496730332139e-02,8.049453104871415188e-02,1.273095648818047820e-01,-6.846769907076795392e-02,5.105632968546638256e-02,-8.371478486817106324e-02,8.416774387775581567e-02,-1.896697926972480686e-02,1.133620233561319218e-01,-4.148377495889264688e-02,1.492355801814955647e-02,-1.158743332209217526e-02,-8.725864305613648120e-02,8.964827269595086745e-02,1.273841784533957244e-01,9.283035472339748462e-02,1.412732216171336819e-01,7.281268094730576623e-02,1.023172256730663227e-01,8.590680356976732046e-02,-8.641075893562903676e-02,-2.596192157815687893e-02,-6.518142143000407729e-02,8.887929180976952837e-02,-1.356249314360314095e-01,-6.303705154743756423e-02,-2.309774827283759754e-02,-2.570400372767692870e-02,-1.111807222775236387e-01,-7.384544566235673457e-02,-1.207122399261199436e-01,1.564586355703972281e-02,5.899428756067195273e-02,-9.676442459131436025e-02,1.319120990189922848e-01,-6.903608484130538403e-02,-1.221002098455270662e-01,1.236445016268810371e-01,-1.079782128844008204e-01,2.344210155791960973e-02,-5.041024859162532984e-02,-7.546312760200496461e-02,-9.677233030954777993e-02,2.742270428392999670e-03,4.438454188122793048e-02
-1.180542147664820074e-01,-1.182506560230765641e-01,7.169483557403038534e-05,5.031555196712666350e-02,-6.121024366917594828e-02,5.034742573792037879e-02,-1.107363865990253077e-01,-7.607889288599731237e-02,5.327913006709152771e-02,1.005404144409907941e-01,-4.830858653103101141e-02,-9.620763734276231716e-02,-5.969410085356235268e-02,-1.915859812348868693e-02,1.113093403435499035e-01,9.341576137825842452e-02,3.167297688526610200e-02,-1.338149497558513146e-01,7.469145772674481987e-02,-3.388887717863298815e-02,4.323289277328854624e-02,7.303267501399401951e-02,1.066193752271450967e-01,-8.508382040326983864e-02,8.325903861621153368e-02,8.626188805179667296e-02,-1.365927779347635707e-01,3.461065024772653348e-02,4.758407219478329175e-02,-3.878553413414023709e-02,7.665042568344258844e-02,-8.129059922090796364e-02,-6.611608166021170491e-03,-1.418784767571593941e-01,7.777905863154913058e-02,1.097706515666711513e-01,-7.725302767150865613e-02,2.869888117298166619e-02,-1.060463300563512928e-01,-1.350074243920035000e-01,-7.471023438621924944e-05,8.409236227300895608e-03,-1.318875958738923715e-01,-2.759133750129893516e-03,9.567067213080561461e-02,-1.237605446869524534e-01,1.294038219340689633e-01,-4.949472047230799900e-03,8.066252875699100877e-02,5.664418895757027117e-02,1.202069360499813944e-01,4.470111919959601776e-02,1.145549432536311363e-01,1.145029287028678441e-02,3.575421718463729637e-02,1.269347673804204109e-02,8.235931246571644160e-02,-5.016996554628535415e-02,1.405499218866358979e-01,4.428467215319289302e-02,1.307828225447174586e-01,-2.526508532418194827e-02,2.013704775065287833e-02,1.147438153573448194e-01,-1.349071971148859683e-01,6.572113352248125373e-02,-2.829013747351108790e-02,1.533583717327339710e-02,-3.480766205243699535e-02,-5.560365647411910639e-02,-7.029736793515696525e-02,9.710074286210666761e-02,-8.099033446598150054e-02,2.490341066136263562e-02,1.127909709663535848e-01,1.124062654159064950e-01,-4.121115163555261890e-02,-3.012654203828657104e-02,-6.688040093310733403e-02,-6.129418485456845055e-03,2.535344480335125286e-02,-3.578400281467616906e-02,1.014265116489810048e-01,-8.683792888372381114e-02,1.287509041560100931e-01,-4.019255179975825959e-02,-3.260373701803491626e-03,2.615364708785607867e-02,-3.630865026574217266e-03,-1.008382545612268866e-01,1.313097098514476035e-01,-4.720240647616907176e-02,8.758675523571758659e-02,-2.148454779955046717e-02,-1.117178525058764027e-01,1.667076074844382055e-02,-2.880858735829967474e-02,2.041416903098136962e-02,-1.069400469502846535e-01,-1.319293366787303301e-01
6.671764193253988673e-02,-1.310490166516216637e-01,8.760622263712075208e-04,-1.327422619561923200e-01,-1.033511439747144822e-01,3.169958242325340847e-02,-4.560078042437854667e-02,4.780858366667387060e-02,4.613981525971757452e-02,-1.260793702800955740e-03,-7.181435046475043160e-02,-2.545840810706223936e-02,-2.088719780439312473e-02,5.120963461687213711e-03,9.788587084042338349e-02,-8.045346279737271289e-02,-1.203636779729462753e-03,-2.482466437933625661e-02,6.721326657482591671e-02,-1.256214575422682500e-01,2.693476578492791026e-02,6.039359893619622964e-03,-7.147110380128048057e-02,-4.560197239376410222e-02,-1.159572475515643387e-02,5.689519643760941603e-02,-1.003642833128277345e-01,-5.447567803180108914e-02,-5.777058336390393511e-02,-1.359545458179645949e-01,-1.026398545656309336e-01,5.829449038865257803e-03,-9.810765721794746652e-02,1.066184381098203710e-01,2.215922469806294939e-02,1.762861683724616102e-02,-2.064490872244861136e-02,-3.482038510312748802e-02,-9.047523989963889013e-02,1.086426164433947211e-01,9.783335321492211967e-02,2.437229914226941505e-02,4.577995723555305235e-02,-8.983827767195820546e-03,-1.308828389106053425e-01,-4.820150993754223484e-02,-5.373978437197248631e-02,4.437196398122691260e-02,7.736699227992556438e-02,-2.510874387579839842e-02,5.238950114529589835e-02,-1.468909488192169169e-02,7.003470055647878501e-02,-1.185453332407779697e-01,-9.463946918753425586e-02,7.497376600229758992e-02,6.173856599735095402e-02,-9.254964613824270825e-02,-5.099317907844055225e-02,-2.489803726004298154e-02,-2.015070768267172158e-02,-1.203504922255200921e-01,3.684848614312099396e-02,-8.536251887229642787e-02,8.476728760708887589e-02,9.590439318559107473e-02,6.484544367126257591e-02,-8.568175771340018343e-02,-1.280552193384499327e-01,8.555032386326941532e-03,8.241799668208653340e-02,-1.196902629635726301e-01,-1.389385990178403640e-01,3.905649781195876663e-02,-3.112948853403049027e-02,-8.783976784666241988e-02,1.185983649831602177e-01,8.220230884485517364e-02,-6.161206896197655991e-02,9.954417364173722554e-03,-1.423156450067258050e-01,-5.569415163342574665e-02,1.413071037358843395e-02,-2.103638659636085026e-02,1.219742147741032373e-01,-4.301189873806833541e-02,3.912867928619826602e-02,8.917905400842270069e-02,-6.679775507261202783e-02,-9.656129524429028776e-02,-2.606486391140018857e-02,1.023506260267617769e-02,-6.993961263361912761e-02,3.703758291340952802e-02,9.688089138569637437e-02,5.477376170465396432e-02,3.368956780124800904e-03,-7.657678722134821092e-02,9.140747304306141852e-02,-3.121794552473312542e-02
-1.344034174531320291e-01,-1.209861446449562450e-01,-4.937508937549472260e-02,-1.352169283753319219e-02,-4.830486995277179924e-02,-7.191063038680146902e-02,-5.864309180722258180e-02,3.884085117408614396e-02,-1.372152994637045043e-01,1.734712183564988616e-02,-2.500769490617044122e-02,-1.302303534932528484e-01,2.181947886778331375e-02,-1.149218600752088260e-01,9.612387516805297183e-02,4.954141308226352181e-02,-1.777286539050818709e-02,-1.318853256957918108e-01,1.342299664763927855e-02,-2.498838102665062663e-02,5.981283338356020024e-02,1.088744879531858833e-01,-4.149950077777470742e-02,-4.352721654743572921e-02,3.033322876668009815e-02,-1.321501883631131732e-02,8.715555286170843796e-02,-9.936208549552799640e-02,4.054701784844088469e-02,-3.133787520786001507e-02,-6.800681589460580434e-02,-7.532327769741786749e-02,-4.865684631370870150e-02,1.288062820930638563e-01,-1.357533105443708629e-02,-7.970354555602836288e-02,5.629812369983058784e-02,-8.162328525637657650e-02,-1.337102622834533128e-01,-6.484095677417718584e-02,1.286927204609984166e-01,5.201907260563768537e-02,-8.850010365279259439e-02,4.877150744164332474e-02,-7.173784255593439185e-02,-1.114720437712930501e-01,3.778817145120488136e-02,-1.166545097839141454e-01,-1.419257336371659017e-01,-5.198840517562324653e-02,1.197535209983750099e-01,-7.929501114232699946e-03,-2.363164057402032323e-02,7.371714759731773370e-02,-2.234780487246895014e-02,-1.004539076613877313e-01,-7.137394761437544644e-02,-1.272872046003924729e-01,8.376756677256952388e-02,-3.815599855275055713e-02,-9.092882769025918688e-02,1.073345359178251579e-01,2.775327809628129125e-02,5.957085507539409269e-02,4.036033382670634051e-02,9.959170207704214073e-02,9.962430380960488052e-02,9.214898381882608014e-03,-8.989972095433752808e-02,-7.352750181027120635e-02,7.225263017633376528e-02,1.150997980236573640e-02,3.398863984592364468e-02,7.013455882445154832e-02,6.239531491598679369e-02,-6.527065987014454840e-02,-4.177925248242903705e-02,1.180266976462252954e-01,1.161817046540309789e-01,1.245455887810405747e-02,1.227808675035448188e-01,4.113871521435049500e-02,-1.354539819217327745e-01,-4.674334411020552443e-02,1.080169862545486865e-02,8.403861726616637662e-02,7.622978793546526799e-02,-5.054722701177259692e-02,-2.863827352933571904e-03,-1.229913888092531854e-01,-7.631141552668901928e-02,2.177657395581282865e-02,3.810778704447000814e-02,4.940261789807173787e-02,-1.286620286557196569e-01,3.359411178811634851e-03,-9.806232548604469634e-02,-1.209703600514116422e-03,1.036571829027598812e-01,-1.020926465284084511e-01
