1.886552404301797270e-02,3.363637304649109983e-02,1.272401101156307029e-02,-2.892450109255981922e-02,1.279332198240546803e-03,-3.680451336053011668e-02,-9.802864392605063759e-02,-1.603920549468219187e-02,-2.590178129441773891e-02,-6.222819929665202553e-03
-2.278556320147691935e-04,9.848352779600340334e-03,-3.160557409564046516e-02,3.667707455675220385e-02,7.219142711539185131e-02,-1.039003205233574728e-02,-1.100677829984403194e-01,-4.504386942424830342e-02,-6.912580408998951487e-02,-6.063856929815737012e-02
1.446049570172941098e-02,8.729433642634580603e-02,-4.905403007248893693e-02,-2.314468188061033840e-02,-6.895116934330416947e-02,7.163391441810407212e-02,2.960583120085440861e-02,-6.758734554376794046e-02,-9.078699584862616467e-02,-6.404312738586105148e-03
-2.594267036845987560e-03,-9.786061988778341214e-02,-4.497467354159215974e-02,-3.612060038650560800e-02,2.517669063011808081e-02,-2.361046959372766277e-02,3.354875034654131172e-02,6.625102645774809396e-02,-1.030879157428389765e-02,2.122941741317812062e-02
-2.717726919476464581e-02,-5.247481437727686410e-02,8.382361192681583861e-02,-2.856178291281906076e-02,-4.670130048548787327e-02,7.420401151485211955e-02,-1.657953391297571633e-02,8.626879030153797312e-02,-9.317175656580534149e-02,-6.819948738819156531e-02
9.257487740464259707e-02,4.389623491368681470e-03,9.514657110018352737e-02,6.740863252898796065e-02,-9.743251424557693163e-02,6.266543043634943688e-02,5.872664269004515547e-02,3.318226485145733123e-02,9.184077719159883246e-03,1.012713062685532128e-01
5.445858402076877991e-02,-1.378800749529904106e-02,1.913861562688554466e-02,-4.214372878003132261e-02,-2.664011720693476668e-03,7.847147157596978673e-02,7.126701709857344302e-02,-8.611222525442281672e-02,6.652072977578753210e-02,1.723684463495986710e-02
7.760695086266328202e-02,1.174255121650205208e-01,-4.969534250352464905e-02,-3.177448733388812258e-02,-1.258923928074460151e-02,-6.694910156988452543e-02,7.320703373485518139e-02,1.155286063200380575e-01,8.211321703450527587e-03,-1.069150177714180971e-01
-2.433282662398325580e-02,1.595689528038289964e-02,-1.109675148857332261e-01,8.149960526043309450e-02,-7.316811710481807562e-02,1.302966254579449902e-02,1.872437480843798172e-02,3.941911853019838818e-02,8.874097796946812944e-02,-5.676123841882919213e-02
-1.030858205675541650e-01,6.367605708536452913e-02,3.063291133449248457e-02,-8.888741773505612342e-02,6.025243635953899529e-02,-5.564610283869762114e-02,-4.230510388806633937e-02,-6.618819009736265357e-02,-4.392279628662328766e-02,8.700247300567534592e-02
7.388965490505934597e-02,-2.531591593590217047e-03,-1.404568869339178731e-02,-2.980912023853778473e-02,-6.907693180265081848e-03,4.160710189225809430e-02,-5.306109235906897315e-02,-3.689403396183921669e-04,-6.160156985779612765e-02,2.064160874570758128e-02
3.654853689826562807e-02,-7.928036912422135873e-02,-1.029566226901721254e-01,1.166584263724272513e-01,-1.042053092269672604e-01,4.788600362039967251e-02,-9.197450595692650832e-02,7.010083779158135520e-02,-5.369514428032737957e-02,-2.893030250535084946e-02
-1.342591613308068837e-02,-8.519242640483411233e-02,5.198941520816344371e-03,-1.043462137843979148e-02,-6.239002124456916737e-02,-6.956663310039315484e-02,1.095143230193785094e-01,9.645464318451230090e-02,1.129642324710077306e-01,-4.263669059147078694e-02
-9.782999133743749270e-03,5.157531570934634907e-02,8.738514997448690313e-02,-1.083757546963376173e-01,-1.095102170274885600e-01,-1.939888643912329041e-02,1.026011170407341438e-01,1.117621750409237835e-01,-2.074208479400410296e-02,8.527728343437711300e-02
1.830644072464371330e-02,-1.237743193939496583e-01,-1.048323741065866344e-01,2.679119554628899003e-02,-4.122077048730330567e-02,-1.267626227123053867e-02,-2.045218577800892237e-02,-3.277432437259762688e-02,3.160883078269498964e-02,6.572712745042930127e-02
-3.114573903948996206e-02,8.763067452630519949e-02,1.017965945453970927e-01,-8.767195522589295298e-02,-9.882993192317504616e-02,-5.268281768609548062e-03,1.513297738246697751e-03,-1.006263425778224779e-01,-4.591273086405231463e-02,1.092609174467389088e-01
-7.247684441302644498e-02,-7.715846959255497073e-02,-1.006204644840023865e-01,7.027103713475335578e-02,-8.297063229364250170e-02,7.653845577197884720e-02,2.115919831109025137e-02,-2.840899423158928586e-02,3.026326785678695730e-02,8.953280396506831107e-02
-3.299166664788574094e-02,-8.077712501980015281e-02,-3.856148828510209958e-02,-5.083551019252454534e-02,-2.146146286091946478e-02,8.134445387408860417e-02,-1.054568653990535787e-01,8.790953290985088764e-02,-1.000021181015164351e-01,1.080856403817197081e-01
-2.615888683075901638e-02,-1.790728347913572369e-02,1.000313205160099916e-01,8.883518884747262923e-02,-1.134157199957683965e-01,1.284109625510030002e-02,5.764552710074367231e-02,-1.019844253008767437e-01,-9.765037982978755360e-02,1.251975467833871536e-01
-6.676170213459181602e-02,-1.527565810635807785e-02,1.046770766484273335e-01,6.539612613718588652e-02,2.942335909839988509e-02,5.877918979551327583e-02,-4.100275700367005116e-02,-5.796237099308455126e-02,1.041578070867460876e-01,-4.214665798065557467e-02
5.729403186546644378e-02,-7.103294176634875057e-02,8.233416274075844310e-02,2.353565177887533694e-02,-9.596336067317770557e-02,-8.321860502013672667e-02,-6.654304198120543357e-02,-8.549575902527752069e-02,7.363919085669183573e-03,5.799478397260694230e-03
6.896208442682098816e-02,-4.530981241672153714e-02,-1.075096031729808194e-01,-6.996944202709076688e-02,2.183795734336322833e-02,-4.683140169550665394e-02,-1.244111402919574338e-01,8.850824157731369823e-02,3.904660122236316977e-02,-4.125869432784688186e-03
-1.759990204535708327e-02,-6.186432529400676117e-02,-1.187462090273295606e-01,6.637347215271449143e-03,-6.180053508482562241e-02,-6.305907282666639579e-02,-1.103181945269928049e-01,2.634145515989035069e-02,-4.590529616672420904e-02,-5.388559994804286574e-02
1.317340371913683708e-02,7.053075880356757255e-02,4.023501131735812003e-02,-7.052857204021502346e-02,2.001358705999463708e-02,-6.213378828015728161e-02,1.085876523304562108e-01,-4.846634148854810781e-02,2.029100069038476326e-02,5.198338122380793958e-02
-7.409724483608250145e-02,2.741796954052474079e-03,-1.189735213009707054e-01,6.915726119908227609e-02,-8.375364054423968529e-02,-7.223599544943540285e-02,-7.183486851829241904e-02,-7.453448894370906519e-02,-4.472957063918980847e-02,-8.808953532296961986e-02
-4.177971900319393112e-02,-5.196518800383025799e-02,-1.018233367666794703e-01,8.697592964343059396e-02,-2.756613270443605823e-02,7.093633482192059081e-03,-5.928188854280824066e-02,1.117298681501799479e-01,-8.074581663472465975e-02,-7.927585270054368638e-02
5.797137104887915143e-02,-9.229564740180339066e-02,-2.440181779574977783e-02,5.354243229774013207e-02,7.167930722436402502e-02,1.115513264133006915e-01,2.048074121137334613e-02,-2.570070791339179941e-02,-4.550375894511901609e-02,-5.873944154600278800e-02
-5.072346967709875226e-02,4.339434033563104726e-02,-7.423443950850547313e-02,9.482681009358753799e-02,1.582010362619278368e-02,-1.154571633265321778e-01,5.113853319748442455e-02,-9.218610491507257809e-02,2.138931835790218103e-02,-2.432230578019776643e-02
-6.869114106223181415e-02,1.338560527146692887e-02,-2.334405487305181090e-02,8.748269443731225559e-02,-5.021156544069891453e-02,6.360212634906299567e-02,1.197216685382467352e-02,-6.942543704114068071e-02,-2.487524221226689036e-02,-6.308143621602047002e-02
4.900165492773216058e-03,-1.148572543972978810e-01,-1.857433397134121422e-02,-4.722008346903704308e-03,5.366493831506249923e-02,-1.033691535244046500e-01,3.843867108919990505e-02,2.282954627483794324e-02,-1.290452133654438477e-02,1.680195864115978377e-02
-8.813970407969384802e-02,-6.170928689817822832e-02,2.508559897583981929e-02,3.121622971680045391e-02,-1.148241106225410813e-01,-4.257916374904455181e-02,4.038281209733043942e-02,4.013186948048139135e-02,6.968127079855236661e-02,-3.129711416206268099e-03
3.341686563156352763e-02,-2.327925752740473558e-02,5.312550918220957513e-02,6.366850592964812261e-02,4.959882105380716139e-02,-4.805018282543062347e-02,-6.951419032593277383e-03,8.834957069879162406e-02,5.346592061997632039e-02,1.111239400250986498e-01
8.149274628880874560e-02,2.673620643504937347e-02,2.335471086907390387e-02,-5.458287859199779934e-02,1.626688198946664443e-02,6.993375912287616569e-02,-1.733288178203261018e-02,-8.938636283874090704e-02,-6.499987034497176075e-02,3.895234690316316806e-02
6.027694967601615605e-02,-1.124130287994173777e-01,9.644252597081333367e-02,4.678252709437731582e-02,-3.404217077461358515e-02,1.023267273132973526e-01,-1.006627653624881796e-01,-4.588989609646312862e-02,-5.355077550599877945e-02,-1.717140565787467210e-02
